Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PL7CV,8PL7CV,12,22,0,5,1,1,4,C,D,D,B,D,B,SR_X0Y5,140.47719
8PL7CV,8PL7CV,11,21,0,5,0,0,1,B,D,C,C,D,C,SR_X0Y5,127.13026
8PL7CV,8PL7CV,13,2,1,-5,0,1,3,C,D,B,E,A,G,SR_X1Y-5,128.52734
8PL7CV,8PL7CV,14,1,1,-5,1,0,2,C,E,B,E,A,G,SR_X1Y-5,144.24063
8PL7CV,8PL7CV,14,2,1,-5,1,1,4,C,D,B,E,A,G,SR_X1Y-5,131.2769
8PL7CV,8PL7CV,13,1,1,-5,0,0,1,C,E,B,E,A,G,SR_X1Y-5,141.74277
8PL7CV,8PL7CV,13,4,1,-4,0,1,3,C,C,B,A,A,G,SR_X1Y-4,102.21217
8PL7CV,8PL7CV,14,3,1,-4,1,0,2,C,C,B,E,A,G,SR_X1Y-4,118.40212
8PL7CV,8PL7CV,14,4,1,-4,1,1,4,C,C,B,A,A,G,SR_X1Y-4,105.64882
8PL7CV,8PL7CV,13,3,1,-4,0,0,1,C,C,B,E,A,G,SR_X1Y-4,115.34607
8PL7CV,8PL7CV,13,6,1,-3,0,1,3,C,B,B,A,B,G,SR_X1Y-3,76.18445
8PL7CV,8PL7CV,14,5,1,-3,1,0,2,C,B,B,A,A,G,SR_X1Y-3,93.06696
8PL7CV,8PL7CV,14,6,1,-3,1,1,4,C,B,B,A,B,G,SR_X1Y-3,80.73672
8PL7CV,8PL7CV,13,5,1,-3,0,0,1,C,B,B,A,A,G,SR_X1Y-3,89.14658
8PL7CV,8PL7CV,13,8,1,-2,0,1,3,C,A,B,A,B,G,SR_X1Y-2,50.88721
8PL7CV,8PL7CV,14,7,1,-2,1,0,2,C,B,B,A,B,G,SR_X1Y-2,68.79353
8PL7CV,8PL7CV,14,8,1,-2,1,1,4,C,A,B,A,B,G,SR_X1Y-2,57.47917
8PL7CV,8PL7CV,13,7,1,-2,0,0,1,C,A,B,A,B,G,SR_X1Y-2,63.38929
8PL7CV,8PL7CV,13,10,1,-1,0,1,3,C,A,B,A,B,G,SR_X1Y-1,28.34855
8PL7CV,8PL7CV,14,9,1,-1,1,0,2,C,A,B,A,B,G,SR_X1Y-1,47.24759
8PL7CV,8PL7CV,14,10,1,-1,1,1,4,C,A,B,A,B,H,SR_X1Y-1,38.96136
8PL7CV,8PL7CV,13,9,1,-1,0,0,1,C,A,B,A,B,G,SR_X1Y-1,38.96136
8PL7CV,8PL7CV,13,12,1,0,0,1,3,C,A,D,A,C,A,SR_X1Y0,21.12976
8PL7CV,8PL7CV,14,11,1,0,1,0,2,C,A,B,A,B,H,SR_X1Y0,34.07072
8PL7CV,8PL7CV,14,12,1,0,1,1,4,C,A,D,A,C,A,SR_X1Y0,34.07072
8PL7CV,8PL7CV,13,11,1,0,0,0,1,C,A,B,A,B,H,SR_X1Y0,21.12976
8PL7CV,8PL7CV,13,14,1,1,0,1,3,C,A,D,A,C,B,SR_X1Y1,38.96136
8PL7CV,8PL7CV,14,13,1,1,1,0,2,C,A,D,A,C,A,SR_X1Y1,38.96136
8PL7CV,8PL7CV,14,14,1,1,1,1,4,C,A,D,A,C,A,SR_X1Y1,47.24759
8PL7CV,8PL7CV,13,13,1,1,0,0,1,C,A,D,A,C,A,SR_X1Y1,28.34855
8PL7CV,8PL7CV,13,16,1,2,0,1,3,C,A,D,A,C,B,SR_X1Y2,63.38929
