Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PF6CV,8PF6CV,19,8,-1,-1,1,1,5,B,A,A,A,B,F,SR_X-1Y-1,37.1277
8PF6CV,8PF6CV,20,7,-1,-1,2,0,3,B,A,A,A,B,F,SR_X-1Y-1,48.39322
8PF6CV,8PF6CV,20,8,-1,-1,2,1,6,B,A,A,A,B,F,SR_X-1Y-1,33.83385
8PF6CV,8PF6CV,18,7,-1,-1,0,0,1,B,A,A,A,B,F,SR_X-1Y-1,53.87831
8PF6CV,8PF6CV,18,10,-1,0,0,1,4,B,A,C,A,C,D,SR_X-1Y0,27.34884
8PF6CV,8PF6CV,19,9,-1,0,1,0,2,B,A,A,A,B,E,SR_X-1Y0,25.69361
8PF6CV,8PF6CV,19,10,-1,0,1,1,5,B,A,C,A,C,D,SR_X-1Y0,20.51163
8PF6CV,8PF6CV,20,9,-1,0,2,0,3,B,A,A,A,B,E,SR_X-1Y0,20.65005
8PF6CV,8PF6CV,20,10,-1,0,2,1,6,B,A,C,A,C,D,SR_X-1Y0,13.67442
8PF6CV,8PF6CV,18,9,-1,0,0,0,1,B,A,A,A,B,E,SR_X-1Y0,31.42282
8PF6CV,8PF6CV,18,12,-1,1,0,1,4,B,A,C,A,C,C,SR_X-1Y1,41.3001
8PF6CV,8PF6CV,19,11,-1,1,1,0,2,B,A,C,A,C,D,SR_X-1Y1,25.69361
8PF6CV,8PF6CV,19,12,-1,1,1,1,5,B,A,C,A,C,C,SR_X-1Y1,37.1277
8PF6CV,8PF6CV,20,11,-1,1,2,0,3,B,A,C,A,C,C,SR_X-1Y1,20.65005
8PF6CV,8PF6CV,20,12,-1,1,2,1,6,B,A,C,A,C,C,SR_X-1Y1,33.83385
8PF6CV,8PF6CV,18,11,-1,1,0,0,1,B,A,C,A,C,D,SR_X-1Y1,31.42282
8PF6CV,8PF6CV,18,14,-1,2,0,1,4,B,B,C,A,C,C,SR_X-1Y2,67.6677
8PF6CV,8PF6CV,19,13,-1,2,1,0,2,B,A,C,A,C,C,SR_X-1Y2,50.75077
8PF6CV,8PF6CV,19,14,-1,2,1,1,5,B,A,C,A,C,C,SR_X-1Y2,65.20495
8PF6CV,8PF6CV,20,13,-1,2,2,0,3,B,A,C,A,C,C,SR_X-1Y2,48.39322
8PF6CV,8PF6CV,20,14,-1,2,2,1,6,B,A,C,A,C,C,SR_X-1Y2,63.38729
8PF6CV,8PF6CV,18,13,-1,2,0,0,1,B,A,C,A,C,C,SR_X-1Y2,53.87831
8PF6CV,8PF6CV,18,16,-1,3,0,1,4,B,C,C,A,D,C,SR_X-1Y3,96.78645
8PF6CV,8PF6CV,19,15,-1,3,1,0,2,B,B,C,A,D,C,SR_X-1Y3,80.04124
8PF6CV,8PF6CV,19,16,-1,3,1,1,5,B,B,C,A,D,C,SR_X-1Y3,95.08093
8PF6CV,8PF6CV,20,15,-1,3,2,0,3,B,B,C,A,D,C,SR_X-1Y3,78.56757
8PF6CV,8PF6CV,20,16,-1,3,2,1,6,B,B,C,A,D,C,SR_X-1Y3,93.84373
8PF6CV,8PF6CV,18,15,-1,3,0,0,1,B,B,C,A,D,C,SR_X-1Y3,82.05993
8PF6CV,8PF6CV,18,18,-1,4,0,1,4,B,D,C,C,D,C,SR_X-1Y4,126.77457
8PF6CV,8PF6CV,19,17,-1,4,1,0,2,B,C,C,C,D,C,SR_X-1Y4,110.24081
8PF6CV,8PF6CV,19,18,-1,4,1,1,5,B,D,C,C,D,C,SR_X-1Y4,125.47733
8PF6CV,8PF6CV,20,17,-1,4,2,0,3,B,C,C,C,D,C,SR_X-1Y4,109.17554
8PF6CV,8PF6CV,20,18,-1,4,2,1,6,B,D,C,C,D,C,SR_X-1Y4,124.54246
8PF6CV,8PF6CV,18,17,-1,4,0,0,1,B,C,C,C,D,C,SR_X-1Y4,111.71513
8PF6CV,8PF6CV,19,19,-1,5,1,0,2,B,E,C,C,D,C,SR_X-1Y5,140.76559
8PF6CV,8PF6CV,20,19,-1,5,2,0,3,B,E,C,C,D,C,SR_X-1Y5,139.93291
8PF6CV,8PF6CV,21,2,0,-4,0,1,4,B,D,A,D,A,F,SR_X0Y-4,123.97815
8PF6CV,8PF6CV,22,1,0,-4,1,0,2,B,D,A,D,A,F,SR_X0Y-4,139.26315
8PF6CV,8PF6CV,22,2,0,-4,1,1,5,B,D,A,D,A,F,SR_X0Y-4,123.78947
8PF6CV,8PF6CV,23,1,0,-4,2,0,3,C,D,B,E,A,G,SR_X0Y-4,139.43089
8PF6CV,8PF6CV,23,2,0,-4,2,1,6,C,D,B,E,A,G,SR_X0Y-4,123.97815
8PF6CV,8PF6CV,21,1,0,-4,0,0,1,B,D,A,D,A,F,SR_X0Y-4,139.43089
8PF6CV,8PF6CV,21,4,0,-3,0,1,4,B,B,A,A,A,F,SR_X0Y-3,93.09352
8PF6CV,8PF6CV,22,3,0,-3,1,0,2,B,C,A,A,A,F,SR_X0Y-3,108.31579
8PF6CV,8PF6CV,22,4,0,-3,1,1,5,B,B,A,A,A,F,SR_X0Y-3,92.8421
8PF6CV,8PF6CV,23,3,0,-3,2,0,3,C,C,B,A,A,G,SR_X0Y-3,108.53136
8PF6CV,8PF6CV,23,4,0,-3,2,1,6,C,B,B,A,A,G,SR_X0Y-3,93.09352
8PF6CV,8PF6CV,21,3,0,-3,0,0,1,B,C,A,A,A,F,SR_X0Y-3,108.53136
8PF6CV,8PF6CV,21,6,0,-2,0,1,4,B,A,A,A,B,F,SR_X0Y-2,62.27123
8PF6CV,8PF6CV,22,5,0,-2,1,0,2,B,B,A,A,B,F,SR_X0Y-2,77.36842
8PF6CV,8PF6CV,22,6,0,-2,1,1,5,B,A,A,A,B,F,SR_X0Y-2,61.89474
8PF6CV,8PF6CV,23,5,0,-2,2,0,3,C,B,B,A,B,G,SR_X0Y-2,77.66994
8PF6CV,8PF6CV,23,6,0,-2,2,1,6,C,A,B,A,B,G,SR_X0Y-2,62.27123
8PF6CV,8PF6CV,21,5,0,-2,0,0,1,B,B,A,A,B,F,SR_X0Y-2,77.66994
8PF6CV,8PF6CV,21,8,0,-1,0,1,4,B,A,A,A,B,F,SR_X0Y-1,31.69364
8PF6CV,8PF6CV,22,7,0,-1,1,0,2,B,A,A,A,B,F,SR_X0Y-1,46.42105
8PF6CV,8PF6CV,22,8,0,-1,1,1,5,B,A,A,A,B,F,SR_X0Y-1,30.94737
8PF6CV,8PF6CV,23,7,0,-1,2,0,3,C,A,B,A,B,G,SR_X0Y-1,46.92187
8PF6CV,8PF6CV,23,8,0,-1,2,1,6,C,A,B,A,B,G,SR_X0Y-1,31.69364
8PF6CV,8PF6CV,21,7,0,-1,0,0,1,B,A,A,A,B,F,SR_X0Y-1,46.92187
8PF6CV,8PF6CV,21,10,0,0,0,1,4,B,A,C,A,C,D,SR_X0Y0,6.83721
8PF6CV,8PF6CV,22,9,0,0,1,0,2,B,A,A,A,B,F,SR_X0Y0,15.47368
8PF6CV,8PF6CV,22,10,0,0,1,1,5,B,A,C,A,C,D,SR_X0Y0,0
8PF6CV,8PF6CV,23,9,0,0,2,0,3,C,A,B,A,B,G,SR_X0Y0,16.91693
8PF6CV,8PF6CV,23,10,0,0,2,1,6,C,A,D,A,C,A,SR_X0Y0,6.83721
8PF6CV,8PF6CV,21,9,0,0,0,0,1,B,A,A,A,B,F,SR_X0Y0,16.91693
8PF6CV,8PF6CV,21,12,0,1,0,1,4,B,A,C,A,C,C,SR_X0Y1,31.69364
8PF6CV,8PF6CV,22,11,0,1,1,0,2,B,A,C,A,C,C,SR_X0Y1,15.47368
8PF6CV,8PF6CV,22,12,0,1,1,1,5,B,A,C,A,C,C,SR_X0Y1,30.94737
8PF6CV,8PF6CV,23,11,0,1,2,0,3,C,A,D,A,C,B,SR_X0Y1,16.91693
8PF6CV,8PF6CV,23,12,0,1,2,1,6,C,A,D,A,C,B,SR_X0Y1,31.69364
8PF6CV,8PF6CV,21,11,0,1,0,0,1,B,A,C,A,C,C,SR_X0Y1,16.91693
8PF6CV,8PF6CV,21,14,0,2,0,1,4,B,A,C,A,C,C,SR_X0Y2,62.27123
8PF6CV,8PF6CV,22,13,0,2,1,0,2,B,A,C,A,C,C,SR_X0Y2,46.42105
8PF6CV,8PF6CV,22,14,0,2,1,1,5,B,A,C,A,C,C,SR_X0Y2,61.89474
8PF6CV,8PF6CV,23,13,0,2,2,0,3,C,A,D,A,C,B,SR_X0Y2,46.92187
8PF6CV,8PF6CV,23,14,0,2,2,1,6,C,A,D,A,C,B,SR_X0Y2,62.27123
8PF6CV,8PF6CV,21,13,0,2,0,0,1,B,A,C,A,C,C,SR_X0Y2,46.92187
8PF6CV,8PF6CV,21,16,0,3,0,1,4,B,B,C,A,D,C,SR_X0Y3,93.09352
8PF6CV,8PF6CV,22,15,0,3,1,0,2,B,B,C,A,D,C,SR_X0Y3,77.36842
8PF6CV,8PF6CV,22,16,0,3,1,1,5,B,B,C,A,D,C,SR_X0Y3,92.8421
8PF6CV,8PF6CV,23,15,0,3,2,0,3,C,B,D,A,D,B,SR_X0Y3,77.66994
8PF6CV,8PF6CV,23,16,0,3,2,1,6,C,B,D,A,D,B,SR_X0Y3,93.09352
8PF6CV,8PF6CV,21,15,0,3,0,0,1,B,B,C,A,D,C,SR_X0Y3,77.66994
8PF6CV,8PF6CV,21,18,0,4,0,1,4,B,D,C,C,D,C,SR_X0Y4,123.97815
8PF6CV,8PF6CV,22,17,0,4,1,0,2,B,C,C,C,D,C,SR_X0Y4,108.31579
8PF6CV,8PF6CV,22,18,0,4,1,1,5,B,D,C,C,D,C,SR_X0Y4,123.78947
8PF6CV,8PF6CV,23,17,0,4,2,0,3,C,C,D,B,D,B,SR_X0Y4,108.53136
8PF6CV,8PF6CV,23,18,0,4,2,1,6,C,D,D,B,D,B,SR_X0Y4,123.97815
8PF6CV,8PF6CV,21,17,0,4,0,0,1,B,C,C,C,D,C,SR_X0Y4,108.53136
8PF6CV,8PF6CV,22,19,0,5,1,0,2,B,E,C,C,D,C,SR_X0Y5,139.26315
8PF6CV,8PF6CV,23,19,0,5,2,0,3,C,E,D,B,D,B,SR_X0Y5,139.43089
8PF6CV,8PF6CV,21,19,0,5,0,0,1,B,E,C,C,D,C,SR_X0Y5,139.43089
8PF6CV,8PF6CV,24,2,1,-4,0,1,4,C,D,B,E,A,G,SR_X1Y-4,124.54246
8PF6CV,8PF6CV,25,1,1,-4,1,0,2,C,E,B,E,A,G,SR_X1Y-4,140.76559
8PF6CV,8PF6CV,25,2,1,-4,1,1,5,C,D,B,E,A,G,SR_X1Y-4,125.47733
8PF6CV,8PF6CV,26,1,1,-4,2,0,3,C,E,B,E,A,G,SR_X1Y-4,141.92317
8PF6CV,8PF6CV,26,2,1,-4,2,1,6,C,D,B,E,A,G,SR_X1Y-4,126.77457
8PF6CV,8PF6CV,24,1,1,-4,0,0,1,C,E,B,E,A,G,SR_X1Y-4,139.93291
8PF6CV,8PF6CV,24,4,1,-3,0,1,4,C,B,B,A,A,G,SR_X1Y-3,93.84373
8PF6CV,8PF6CV,25,3,1,-3,1,0,2,C,C,B,A,A,G,SR_X1Y-3,110.24081
8PF6CV,8PF6CV,25,4,1,-3,1,1,5,C,B,B,A,A,G,SR_X1Y-3,95.08093
8PF6CV,8PF6CV,26,3,1,-3,2,0,3,C,C,B,E,A,G,SR_X1Y-3,111.71513
8PF6CV,8PF6CV,26,4,1,-3,2,1,6,C,B,B,A,A,G,SR_X1Y-3,96.78645
8PF6CV,8PF6CV,24,3,1,-3,0,0,1,C,C,B,A,A,G,SR_X1Y-3,109.17554
8PF6CV,8PF6CV,24,6,1,-2,0,1,4,C,A,B,A,B,G,SR_X1Y-2,63.38729
8PF6CV,8PF6CV,25,5,1,-2,1,0,2,C,B,B,A,B,G,SR_X1Y-2,80.04124
8PF6CV,8PF6CV,25,6,1,-2,1,1,5,C,A,B,A,B,G,SR_X1Y-2,65.20495
8PF6CV,8PF6CV,26,5,1,-2,2,0,3,C,B,B,A,B,G,SR_X1Y-2,82.05993
8PF6CV,8PF6CV,26,6,1,-2,2,1,6,C,A,B,A,B,G,SR_X1Y-2,67.6677
8PF6CV,8PF6CV,24,5,1,-2,0,0,1,C,B,B,A,B,G,SR_X1Y-2,78.56757
8PF6CV,8PF6CV,24,8,1,-1,0,1,4,C,A,B,A,B,G,SR_X1Y-1,33.83385
8PF6CV,8PF6CV,25,7,1,-1,1,0,2,C,A,B,A,B,G,SR_X1Y-1,50.75077
8PF6CV,8PF6CV,25,8,1,-1,1,1,5,C,A,B,A,B,G,SR_X1Y-1,37.1277
8PF6CV,8PF6CV,26,7,1,-1,2,0,3,C,A,B,A,B,G,SR_X1Y-1,53.87831
8PF6CV,8PF6CV,26,8,1,-1,2,1,6,C,A,B,A,B,G,SR_X1Y-1,41.3001
8PF6CV,8PF6CV,24,7,1,-1,0,0,1,C,A,B,A,B,G,SR_X1Y-1,48.39322
8PF6CV,8PF6CV,24,10,1,0,0,1,4,C,A,D,A,C,A,SR_X1Y0,13.67442
8PF6CV,8PF6CV,25,9,1,0,1,0,2,C,A,B,A,B,H,SR_X1Y0,25.69361
8PF6CV,8PF6CV,25,10,1,0,1,1,5,C,A,D,A,C,A,SR_X1Y0,20.51163
8PF6CV,8PF6CV,26,9,1,0,2,0,3,C,A,B,A,B,H,SR_X1Y0,31.42282
8PF6CV,8PF6CV,26,10,1,0,2,1,6,C,A,D,A,C,A,SR_X1Y0,27.34884
8PF6CV,8PF6CV,24,9,1,0,0,0,1,C,A,B,A,B,G,SR_X1Y0,20.65005
8PF6CV,8PF6CV,24,12,1,1,0,1,4,C,A,D,A,C,B,SR_X1Y1,33.83385
8PF6CV,8PF6CV,25,11,1,1,1,0,2,C,A,D,A,C,A,SR_X1Y1,25.69361
8PF6CV,8PF6CV,25,12,1,1,1,1,5,C,A,D,A,C,B,SR_X1Y1,37.1277
8PF6CV,8PF6CV,26,11,1,1,2,0,3,C,A,D,A,C,A,SR_X1Y1,31.42282
8PF6CV,8PF6CV,26,12,1,1,2,1,6,C,A,D,A,C,B,SR_X1Y1,41.3001
8PF6CV,8PF6CV,24,11,1,1,0,0,1,C,A,D,A,C,B,SR_X1Y1,20.65005
8PF6CV,8PF6CV,24,14,1,2,0,1,4,C,A,D,A,C,B,SR_X1Y2,63.38729
8PF6CV,8PF6CV,25,13,1,2,1,0,2,C,A,D,A,C,B,SR_X1Y2,50.75077
8PF6CV,8PF6CV,25,14,1,2,1,1,5,C,A,D,A,C,B,SR_X1Y2,65.20495
8PF6CV,8PF6CV,26,13,1,2,2,0,3,C,A,D,A,C,B,SR_X1Y2,53.87831
8PF6CV,8PF6CV,26,14,1,2,2,1,6,C,A,D,A,C,B,SR_X1Y2,67.6677
8PF6CV,8PF6CV,24,13,1,2,0,0,1,C,A,D,A,C,B,SR_X1Y2,48.39322
8PF6CV,8PF6CV,24,16,1,3,0,1,4,C,B,D,A,D,B,SR_X1Y3,93.84373
8PF6CV,8PF6CV,25,15,1,3,1,0,2,C,B,D,A,D,B,SR_X1Y3,80.04124
8PF6CV,8PF6CV,25,16,1,3,1,1,5,C,B,D,A,D,B,SR_X1Y3,95.08093
8PF6CV,8PF6CV,26,15,1,3,2,0,3,C,B,D,A,D,B,SR_X1Y3,82.05993
8PF6CV,8PF6CV,26,16,1,3,2,1,6,C,B,D,A,D,B,SR_X1Y3,96.78645
8PF6CV,8PF6CV,24,15,1,3,0,0,1,C,B,D,A,D,B,SR_X1Y3,78.56757
8PF6CV,8PF6CV,24,18,1,4,0,1,4,C,D,D,B,D,B,SR_X1Y4,124.54246
8PF6CV,8PF6CV,25,17,1,4,1,0,2,C,C,D,B,D,B,SR_X1Y4,110.24081
8PF6CV,8PF6CV,25,18,1,4,1,1,5,C,D,D,B,D,B,SR_X1Y4,125.47733
8PF6CV,8PF6CV,26,17,1,4,2,0,3,C,C,D,B,D,B,SR_X1Y4,111.71513
8PF6CV,8PF6CV,26,18,1,4,2,1,6,C,D,D,B,D,B,SR_X1Y4,126.77457
8PF6CV,8PF6CV,24,17,1,4,0,0,1,C,C,D,B,D,B,SR_X1Y4,109.17554
8PF6CV,8PF6CV,25,19,1,5,1,0,2,C,E,D,B,D,B,SR_X1Y5,140.76559
8PF6CV,8PF6CV,26,19,1,5,2,0,3,C,E,D,B,D,B,SR_X1Y5,141.92317
8PF6CV,8PF6CV,24,19,1,5,0,0,1,C,E,D,B,D,B,SR_X1Y5,139.93291
8PF6CV,8PF6CV,27,2,2,-4,0,1,4,C,D,B,E,A,G,SR_X2Y-4,128.4232
8PF6CV,8PF6CV,28,1,2,-4,1,0,2,C,E,B,E,A,G,SR_X2Y-4,145.17966
8PF6CV,8PF6CV,28,2,2,-4,1,1,5,C,D,B,E,A,G,SR_X2Y-4,130.4099
8PF6CV,8PF6CV,29,2,2,-4,2,1,6,C,D,B,E,A,G,SR_X2Y-4,132.71947
8PF6CV,8PF6CV,27,1,2,-4,0,0,1,C,E,B,E,A,G,SR_X2Y-4,143.39775
8PF6CV,8PF6CV,27,4,2,-3,0,1,4,C,B,B,A,A,G,SR_X2Y-3,98.93605
8PF6CV,8PF6CV,28,3,2,-3,1,0,2,C,C,B,E,A,G,SR_X2Y-3,115.82408
8PF6CV,8PF6CV,28,4,2,-3,1,1,5,C,C,B,A,A,G,SR_X2Y-3,101.50155
8PF6CV,8PF6CV,29,3,2,-3,2,0,3,C,C,B,E,A,G,SR_X2Y-3,118.41847
8PF6CV,8PF6CV,29,4,2,-3,2,1,6,C,C,B,A,A,G,SR_X2Y-3,104.45229
8PF6CV,8PF6CV,27,3,2,-3,0,0,1,C,C,B,E,A,G,SR_X2Y-3,113.58255
8PF6CV,8PF6CV,27,6,2,-2,0,1,4,C,A,B,A,B,G,SR_X2Y-2,70.70816
8PF6CV,8PF6CV,28,5,2,-2,1,0,2,C,B,B,A,B,G,SR_X2Y-2,87.57157
8PF6CV,8PF6CV,28,6,2,-2,1,1,5,C,B,B,A,B,G,SR_X2Y-2,74.25541
8PF6CV,8PF6CV,29,5,2,-2,2,0,3,C,B,B,A,B,G,SR_X2Y-2,90.97525
8PF6CV,8PF6CV,29,6,2,-2,2,1,6,C,B,B,A,B,G,SR_X2Y-2,78.24054
8PF6CV,8PF6CV,27,5,2,-2,0,0,1,C,B,B,A,B,G,SR_X2Y-2,84.58463
8PF6CV,8PF6CV,27,8,2,-1,0,1,4,C,A,B,A,B,H,SR_X2Y-1,46.11318
8PF6CV,8PF6CV,28,7,2,-1,1,0,2,C,A,B,A,B,G,SR_X2Y-1,61.95015
8PF6CV,8PF6CV,28,8,2,-1,1,1,5,C,A,B,A,B,H,SR_X2Y-1,51.38723
8PF6CV,8PF6CV,29,7,2,-1,2,0,3,C,A,B,A,B,H,SR_X2Y-1,66.67487
8PF6CV,8PF6CV,29,8,2,-1,2,1,6,C,A,B,A,B,H,SR_X2Y-1,56.99442
8PF6CV,8PF6CV,27,7,2,-1,0,0,1,C,A,B,A,B,G,SR_X2Y-1,57.65067
8PF6CV,8PF6CV,27,10,2,0,0,1,4,C,A,D,A,C,A,SR_X2Y0,34.18605
8PF6CV,8PF6CV,28,9,2,0,1,0,2,C,A,B,A,B,H,SR_X2Y0,43.84452
8PF6CV,8PF6CV,28,10,2,0,1,1,5,C,A,D,A,C,A,SR_X2Y0,41.02325
8PF6CV,8PF6CV,29,9,2,0,2,0,3,C,A,B,A,B,H,SR_X2Y0,50.29969
8PF6CV,8PF6CV,29,10,2,0,2,1,6,C,A,D,A,C,A,SR_X2Y0,47.86047
8PF6CV,8PF6CV,27,9,2,0,0,0,1,C,A,B,A,B,H,SR_X2Y0,37.52493
8PF6CV,8PF6CV,27,12,2,1,0,1,4,C,A,D,A,C,B,SR_X2Y1,46.11318
8PF6CV,8PF6CV,28,11,2,1,1,0,2,C,A,D,A,C,A,SR_X2Y1,43.84452
8PF6CV,8PF6CV,28,12,2,1,1,1,5,C,A,D,A,C,A,SR_X2Y1,51.38723
8PF6CV,8PF6CV,29,11,2,1,2,0,3,C,A,D,A,C,A,SR_X2Y1,50.29969
8PF6CV,8PF6CV,29,12,2,1,2,1,6,C,A,D,A,C,A,SR_X2Y1,56.99442
8PF6CV,8PF6CV,27,11,2,1,0,0,1,C,A,D,A,C,A,SR_X2Y1,37.52493
8PF6CV,8PF6CV,27,14,2,2,0,1,4,C,B,D,A,C,B,SR_X2Y2,70.70816
8PF6CV,8PF6CV,28,13,2,2,1,0,2,C,A,D,A,C,B,SR_X2Y2,61.95015
8PF6CV,8PF6CV,28,14,2,2,1,1,5,C,B,D,A,C,B,SR_X2Y2,74.25541
8PF6CV,8PF6CV,29,13,2,2,2,0,3,C,A,D,A,C,B,SR_X2Y2,66.67487
8PF6CV,8PF6CV,29,14,2,2,2,1,6,C,B,D,A,C,B,SR_X2Y2,78.24054
8PF6CV,8PF6CV,27,13,2,2,0,0,1,C,A,D,A,C,B,SR_X2Y2,57.65067
8PF6CV,8PF6CV,27,16,2,3,0,1,4,C,C,D,A,D,B,SR_X2Y3,98.93605
8PF6CV,8PF6CV,28,15,2,3,1,0,2,C,B,D,A,D,B,SR_X2Y3,87.57157
8PF6CV,8PF6CV,28,16,2,3,1,1,5,C,C,D,A,D,B,SR_X2Y3,101.50155
8PF6CV,8PF6CV,29,15,2,3,2,0,3,C,B,D,A,D,B,SR_X2Y3,90.97525
8PF6CV,8PF6CV,29,16,2,3,2,1,6,C,C,D,A,D,B,SR_X2Y3,104.45229
8PF6CV,8PF6CV,27,15,2,3,0,0,1,C,B,D,A,D,B,SR_X2Y3,84.58463
8PF6CV,8PF6CV,27,18,2,4,0,1,4,C,D,D,B,D,B,SR_X2Y4,128.4232
8PF6CV,8PF6CV,28,17,2,4,1,0,2,C,C,D,B,D,B,SR_X2Y4,115.82408
8PF6CV,8PF6CV,28,18,2,4,1,1,5,C,D,D,B,D,B,SR_X2Y4,130.4099
8PF6CV,8PF6CV,29,17,2,4,2,0,3,C,C,D,B,D,B,SR_X2Y4,118.41847
8PF6CV,8PF6CV,29,18,2,4,2,1,6,C,D,D,B,D,B,SR_X2Y4,132.71947
8PF6CV,8PF6CV,27,17,2,4,0,0,1,C,C,D,B,D,B,SR_X2Y4,113.58255
8PF6CV,8PF6CV,30,2,3,-4,0,1,4,C,D,B,E,A,G,SR_X3Y-4,135.3354
8PF6CV,8PF6CV,31,2,3,-4,1,1,5,C,D,B,E,A,G,SR_X3Y-4,138.24028
8PF6CV,8PF6CV,32,2,3,-4,2,1,6,C,E,B,E,A,G,SR_X3Y-4,141.41632
8PF6CV,8PF6CV,30,4,3,-3,0,1,4,C,C,B,A,A,G,SR_X3Y-3,107.75663
8PF6CV,8PF6CV,31,3,3,-3,1,0,2,C,D,B,E,A,G,SR_X3Y-3,124.57468
8PF6CV,8PF6CV,31,4,3,-3,1,1,5,C,C,B,A,A,G,SR_X3Y-3,111.38312
8PF6CV,8PF6CV,32,3,3,-3,2,0,3,C,D,B,E,A,G,SR_X3Y-3,128.09003
8PF6CV,8PF6CV,32,4,3,-3,2,1,6,C,C,B,E,A,G,SR_X3Y-3,115.30135
8PF6CV,8PF6CV,30,3,3,-3,0,0,1,C,C,B,E,A,G,SR_X3Y-3,121.34309
8PF6CV,8PF6CV,30,6,3,-2,0,1,4,C,B,B,A,B,G,SR_X3Y-2,82.6002
8PF6CV,8PF6CV,31,5,3,-2,1,0,2,C,B,B,A,B,G,SR_X3Y-2,98.85552
8PF6CV,8PF6CV,31,6,3,-2,1,1,5,C,B,B,A,B,G,SR_X3Y-2,87.27829
8PF6CV,8PF6CV,32,5,3,-2,2,0,3,C,C,B,A,B,G,SR_X3Y-2,103.25026
8PF6CV,8PF6CV,32,6,3,-2,2,1,6,C,B,B,A,B,H,SR_X3Y-2,92.22636
8PF6CV,8PF6CV,30,5,3,-2,0,0,1,C,B,B,A,B,G,SR_X3Y-2,94.75077
8PF6CV,8PF6CV,30,8,3,-1,0,1,4,C,A,B,A,B,H,SR_X3Y-1,62.84565
8PF6CV,8PF6CV,31,7,3,-1,1,0,2,C,B,B,A,B,H,SR_X3Y-1,77.08084
8PF6CV,8PF6CV,31,8,3,-1,1,1,5,C,A,B,A,B,H,SR_X3Y-1,68.87875
8PF6CV,8PF6CV,32,7,3,-1,2,0,3,C,B,B,A,B,H,SR_X3Y-1,82.64174
8PF6CV,8PF6CV,32,8,3,-1,2,1,6,C,B,B,A,B,H,SR_X3Y-1,75.04987
8PF6CV,8PF6CV,30,7,3,-1,0,0,1,C,B,B,A,B,H,SR_X3Y-1,71.74085
8PF6CV,8PF6CV,30,10,3,0,0,1,4,C,A,D,A,C,A,SR_X3Y0,54.69767
8PF6CV,8PF6CV,31,9,3,0,1,0,2,C,A,B,A,B,H,SR_X3Y0,63.45058
8PF6CV,8PF6CV,31,10,3,0,1,1,5,C,A,D,A,C,A,SR_X3Y0,61.53489
8PF6CV,8PF6CV,32,9,3,0,2,0,3,C,A,B,A,B,H,SR_X3Y0,70.1012
8PF6CV,8PF6CV,32,10,3,0,2,1,6,C,A,D,A,C,A,SR_X3Y0,68.37209
8PF6CV,8PF6CV,30,9,3,0,0,0,1,C,A,B,A,B,H,SR_X3Y0,56.84426
8PF6CV,8PF6CV,30,12,3,1,0,1,4,C,A,D,A,C,A,SR_X3Y1,62.84565
8PF6CV,8PF6CV,31,11,3,1,1,0,2,C,A,D,A,C,A,SR_X3Y1,63.45058
8PF6CV,8PF6CV,31,12,3,1,1,1,5,C,A,D,A,C,A,SR_X3Y1,68.87875
8PF6CV,8PF6CV,32,11,3,1,2,0,3,C,A,D,A,C,A,SR_X3Y1,70.1012
8PF6CV,8PF6CV,32,12,3,1,2,1,6,C,B,D,A,C,A,SR_X3Y1,75.04987
8PF6CV,8PF6CV,30,11,3,1,0,0,1,C,A,D,A,C,A,SR_X3Y1,56.84426
8PF6CV,8PF6CV,30,14,3,2,0,1,4,C,B,D,A,C,B,SR_X3Y2,82.6002
8PF6CV,8PF6CV,31,13,3,2,1,0,2,C,B,D,A,C,A,SR_X3Y2,77.08084
8PF6CV,8PF6CV,31,14,3,2,1,1,5,C,B,D,A,C,B,SR_X3Y2,87.27829
8PF6CV,8PF6CV,32,13,3,2,2,0,3,C,B,D,A,C,A,SR_X3Y2,82.64174
8PF6CV,8PF6CV,32,14,3,2,2,1,6,C,B,D,A,C,A,SR_X3Y2,92.22636
8PF6CV,8PF6CV,30,13,3,2,0,0,1,C,B,D,A,C,A,SR_X3Y2,71.74085
8PF6CV,8PF6CV,30,16,3,3,0,1,4,C,C,D,A,D,B,SR_X3Y3,107.75663
8PF6CV,8PF6CV,31,15,3,3,1,0,2,C,C,D,A,D,B,SR_X3Y3,98.85552
8PF6CV,8PF6CV,31,16,3,3,1,1,5,C,C,D,B,D,B,SR_X3Y3,111.38312
8PF6CV,8PF6CV,32,15,3,3,2,0,3,C,C,D,A,D,B,SR_X3Y3,103.25026
8PF6CV,8PF6CV,32,16,3,3,2,1,6,C,C,D,B,D,B,SR_X3Y3,115.30135
8PF6CV,8PF6CV,30,15,3,3,0,0,1,C,B,D,A,D,B,SR_X3Y3,94.75077
8PF6CV,8PF6CV,30,18,3,4,0,1,4,C,D,D,B,D,B,SR_X3Y4,135.3354
8PF6CV,8PF6CV,31,17,3,4,1,0,2,C,D,D,B,D,B,SR_X3Y4,124.57468
8PF6CV,8PF6CV,31,18,3,4,1,1,5,C,E,D,B,D,B,SR_X3Y4,138.24028
8PF6CV,8PF6CV,32,17,3,4,2,0,3,C,D,D,B,D,B,SR_X3Y4,128.09003
