Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PY6CV,8PY6CV,6,18,-5,0,0,1,4,A,C,A,D,B,E,SR_X-5Y0,109.47153
8PY6CV,8PY6CV,7,17,-5,0,1,0,2,A,C,A,A,B,E,SR_X-5Y0,103.28715
8PY6CV,8PY6CV,6,19,-5,0,0,2,7,A,C,C,C,C,D,SR_X-5Y0,109.47153
8PY6CV,8PY6CV,7,18,-5,0,1,1,5,A,C,A,A,B,E,SR_X-5Y0,102.6394
8PY6CV,8PY6CV,8,17,-5,0,2,0,3,A,B,A,A,B,E,SR_X-5Y0,96.5016
8PY6CV,8PY6CV,6,20,-5,0,0,3,10,A,C,C,C,C,D,SR_X-5Y0,110.07909
8PY6CV,8PY6CV,7,19,-5,0,1,2,8,A,C,C,A,C,D,SR_X-5Y0,102.6394
8PY6CV,8PY6CV,8,18,-5,0,2,1,6,A,B,A,A,B,E,SR_X-5Y0,95.80798
8PY6CV,8PY6CV,7,20,-5,0,1,3,11,A,C,C,A,C,D,SR_X-5Y0,103.28715
8PY6CV,8PY6CV,8,19,-5,0,2,2,9,A,B,C,A,C,D,SR_X-5Y0,95.80798
8PY6CV,8PY6CV,8,20,-5,0,2,3,12,A,B,C,A,C,D,SR_X-5Y0,96.5016
8PY6CV,8PY6CV,6,17,-5,0,0,0,1,A,C,A,D,B,E,SR_X-5Y0,110.07909
8PY6CV,8PY6CV,6,22,-5,1,0,1,4,A,C,C,C,C,D,SR_X-5Y1,113.06789
8PY6CV,8PY6CV,7,21,-5,1,1,0,2,A,C,C,A,C,D,SR_X-5Y1,104.57061
8PY6CV,8PY6CV,6,23,-5,1,0,2,7,A,C,C,C,C,D,SR_X-5Y1,115.40323
8PY6CV,8PY6CV,7,22,-5,1,1,1,5,A,C,C,A,C,D,SR_X-5Y1,106.4668
8PY6CV,8PY6CV,8,21,-5,1,2,0,3,A,C,C,A,C,D,SR_X-5Y1,97.87408
8PY6CV,8PY6CV,6,24,-5,1,0,3,10,A,D,C,C,C,D,SR_X-5Y1,118.25755
8PY6CV,8PY6CV,7,23,-5,1,1,2,8,A,C,C,C,C,D,SR_X-5Y1,108.94372
8PY6CV,8PY6CV,8,22,-5,1,2,1,6,A,C,C,A,C,D,SR_X-5Y1,99.89746
8PY6CV,8PY6CV,7,24,-5,1,1,3,11,A,C,C,C,C,D,SR_X-5Y1,111.96284
8PY6CV,8PY6CV,8,23,-5,1,2,2,9,A,C,C,A,C,D,SR_X-5Y1,102.53321
8PY6CV,8PY6CV,8,24,-5,1,2,3,12,A,C,C,A,C,D,SR_X-5Y1,105.73553
8PY6CV,8PY6CV,6,21,-5,1,0,0,1,A,C,C,C,C,D,SR_X-5Y1,111.28424
8PY6CV,8PY6CV,6,26,-5,2,0,1,4,A,D,C,C,C,D,SR_X-5Y2,125.37505
8PY6CV,8PY6CV,7,25,-5,2,1,0,2,A,C,C,C,C,D,SR_X-5Y2,115.48165
8PY6CV,8PY6CV,6,27,-5,2,0,2,7,A,D,C,C,C,D,SR_X-5Y2,129.56085
8PY6CV,8PY6CV,7,26,-5,2,1,1,5,A,D,C,C,C,D,SR_X-5Y2,119.45599
8PY6CV,8PY6CV,8,25,-5,2,2,0,3,A,C,C,C,C,D,SR_X-5Y2,109.45473
8PY6CV,8PY6CV,6,28,-5,2,0,3,10,A,D,C,C,D,D,SR_X-5Y2,134.11382
8PY6CV,8PY6CV,7,27,-5,2,1,2,8,A,D,C,C,C,D,SR_X-5Y2,123.84202
8PY6CV,8PY6CV,8,26,-5,2,2,1,6,A,C,C,C,C,D,SR_X-5Y2,113.64004
