MODULE,REGION_ORIG,Partition_ORIG,TEST,Partition,Region,IP-L0,IP-L1,IP-L2,INDEX,TEMPLATE,TOP_LEFT_BEGIN,TOP_LEFT_PREHVQK,CHAIN_BEGIN,STUCKAT_BEGIN,STUCKAT_FAULTS,ATSPEED_FAULTS,SCAN_CELL_COUNT
SCN_GT_GXX,gteusysalt,gt-gtslice0-gtxecore1-gteusystop1,GT_GXX,gt,gtslice0,gtxecore1,gteusystop1,,1767,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6337642,6316608,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore1-gteutop1,GT_GXX,gt,gtslice0,gtxecore1,gteutop1,,84,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore1-gteusystop2,GT_GXX,gt,gtslice0,gtxecore1,gteusystop2,,1768,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore1-gteutop2,GT_GXX,gt,gtslice0,gtxecore1,gteutop2,,85,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore1-gteusystop3,GT_GXX,gt,gtslice0,gtxecore1,gteusystop3,,1769,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore1-gteutop3,GT_GXX,gt,gtslice0,gtxecore1,gteutop3,,86,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusystop4,gt-gtslice0-gtxecore1-gteusystop4,GT_GXX,gt,gtslice0,gtxecore1,gteusystop4,,1770,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6394691,6373730,106636
SCN_GT_GXX,gteutop,gt-gtslice0-gtxecore1-gteutop4,GT_GXX,gt,gtslice0,gtxecore1,gteutop4,,87,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9749809,9701968,140224
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore1-gteutop5,GT_GXX,gt,gtslice0,gtxecore1,gteutop5,,88,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore1-gteusystop6,GT_GXX,gt,gtslice0,gtxecore1,gteusystop6,,1772,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore1-gteutop6,GT_GXX,gt,gtslice0,gtxecore1,gteutop6,,89,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore1-gteusystop7,GT_GXX,gt,gtslice0,gtxecore1,gteusystop7,,1773,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore1-gteutop7,GT_GXX,gt,gtslice0,gtxecore1,gteutop7,,90,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gtxecorepar2,gt-gtslice0-gtxecore1-gtxecorepar2,GT_GXX,gt,gtslice0,gtxecore1,gtxecorepar2,,94,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,7685097,7626107,100212
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore1-gteusystop5,GT_GXX,gt,gtslice0,gtxecore1,gteusystop5,,1771,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gtlscbankpar1,gt-gtslice0-gtxecore2-gtlscbankpar1,GT_GXX,gt,gtslice0,gtxecore2,gtlscbankpar1,,106,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9131573,9007521,180595
SCN_GT_GXX,gtlscnodepar1,gt-gtslice0-gtxecore2-gtlscnodepar1,GT_GXX,gt,gtslice0,gtxecore2,gtlscnodepar1,,107,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,8723346,8643432,141852
SCN_GT_GXX,gtxecorepar1,gt-gtslice0-gtxecore2-gtxecorepar1,GT_GXX,gt,gtslice0,gtxecore2,gtxecorepar1,,108,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,11985757,11899189,168366
SCN_GT_GXX,gtxecorepar3,gt-gtslice0-gtxecore2-gtxecorepar3,GT_GXX,gt,gtslice0,gtxecore2,gtxecorepar3,,110,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,13365253,13272040,270643
SCN_GT_GXX,gtxecorepar4,gt-gtslice0-gtxecore2-gtxecorepar4,GT_GXX,gt,gtslice0,gtxecore2,gtxecorepar4,,111,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,11841780,11789789,160657
SCN_GT_GXX,gtxecorepar5,gt-gtslice0-gtxecore2-gtxecorepar5,GT_GXX,gt,gtslice0,gtxecore2,gtxecorepar5,,112,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,12540921,12467757,218756
SCN_GT_GXX,gteusystop0,gt-gtslice0-gtxecore2-gteusystop0,GT_GXX,gt,gtslice0,gtxecore2,gteusystop0,,1774,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6398977,6378032,107295
SCN_GT_GXX,gteutop,gt-gtslice0-gtxecore2-gteutop0,GT_GXX,gt,gtslice0,gtxecore2,gteutop0,,98,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9749809,9701968,140224
SCN_GT_GXX,gteusysalt,gt-gtslice0-gtxecore2-gteusystop1,GT_GXX,gt,gtslice0,gtxecore2,gteusystop1,,1775,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6337642,6316608,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore2-gteutop1,GT_GXX,gt,gtslice0,gtxecore2,gteutop1,,99,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore2-gteusystop2,GT_GXX,gt,gtslice0,gtxecore2,gteusystop2,,1776,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore2-gteutop2,GT_GXX,gt,gtslice0,gtxecore2,gteutop2,,100,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore2-gteusystop3,GT_GXX,gt,gtslice0,gtxecore2,gteusystop3,,1777,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore2-gteutop3,GT_GXX,gt,gtslice0,gtxecore2,gteutop3,,101,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusystop4,gt-gtslice0-gtxecore2-gteusystop4,GT_GXX,gt,gtslice0,gtxecore2,gteusystop4,,1778,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6394691,6373730,106636
SCN_GT_GXX,gteutop,gt-gtslice0-gtxecore2-gteutop4,GT_GXX,gt,gtslice0,gtxecore2,gteutop4,,102,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9749809,9701968,140224
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore2-gteutop5,GT_GXX,gt,gtslice0,gtxecore2,gteutop5,,103,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore2-gteusystop6,GT_GXX,gt,gtslice0,gtxecore2,gteusystop6,,1780,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore2-gteutop6,GT_GXX,gt,gtslice0,gtxecore2,gteutop6,,104,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore2-gteusystop7,GT_GXX,gt,gtslice0,gtxecore2,gteusystop7,,1781,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice0-gtxecore2-gteutop7,GT_GXX,gt,gtslice0,gtxecore2,gteutop7,,105,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gtxecorepar2,gt-gtslice0-gtxecore2-gtxecorepar2,GT_GXX,gt,gtslice0,gtxecore2,gtxecorepar2,,109,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,7685097,7626107,100212
SCN_GT_GXX,gteusysside,gt-gtslice0-gtxecore2-gteusystop5,GT_GXX,gt,gtslice0,gtxecore2,gteusystop5,,1779,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gtlscbankpar1,gt-gtslice0-gtxecore3-gtlscbankpar1,GT_GXX,gt,gtslice0,gtxecore3,gtlscbankpar1,,121,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9131573,9007521,180595
SCN_GT_GXX,gtlscnodepar1,gt-gtslice0-gtxecore3-gtlscnodepar1,GT_GXX,gt,gtslice0,gtxecore3,gtlscnodepar1,,122,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,8723346,8643432,141852
SCN_GT_GXX,gtxecorepar1,gt-gtslice0-gtxecore3-gtxecorepar1,GT_GXX,gt,gtslice0,gtxecore3,gtxecorepar1,,123,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,11985757,11899189,168366
